DateTime_UTC,Temp_F,RH_pct,Wind_Spd_mph,Wind_Direction_deg,Low_Cloud_Ht_ft,Visibility_mi,Atm_Press_hPa,Precip_in
2016-03-21 17:00:00,40.0,37.0,6,250,4500,10,993.7,0.0
2016-03-21 18:00:00,39.0,40.0,3,250,13000,10,993.3,0.0
2016-03-21 19:00:00,38.0,46.0,5,220,12000,10,992.7,0.0
2016-03-21 20:00:00,37.0,51.0,0,0,12000,10,992.7,0.0
2016-03-21 21:00:00,37.0,49.0,0,0,11000,10,992.7,0.0
2016-03-21 22:00:00,37.0,51.0,3,200,10000,10,992.3,0.0
2016-03-21 23:00:00,38.0,47.0,5,220,8500,10,992.7,0.0
2016-03-22 00:00:00,32.0,53.0,10,350,4700,10,996.0,0.0
2016-03-22 01:00:00,32.0,55.0,6,330,4700,10,995.7,0.0
2016-03-22 02:00:00,31.0,63.0,5,320,4700,10,995.7,0.0
2016-03-22 03:00:00,28.0,68.0,0,0,4700,10,995.3,0.0
2016-03-22 04:00:00,26.0,74.0,0,0,4700,10,995.0,0.0
2016-03-22 05:00:00,26.0,74.0,0,0,2600,9,995.3,0.0
2016-03-22 06:00:00,38.0,47.0,6,0,6000,10,987.0,0.0
2016-03-22 07:00:00,39.0,42.0,3,0,7000,10,986.7,0.0
2016-03-22 08:00:00,40.0,42.0,6,130,7500,10,985.7,0.0
2016-03-22 09:00:00,42.0,42.0,6,130,7000,10,985.4,0.0
2016-03-22 10:00:00,45.0,43.0,6,180,12000,10,984.7,0.0
2016-03-22 11:00:00,49.0,42.0,8,140,12000,10,984.0,0.0
2016-03-22 12:00:00,47.0,45.0,10,20,10000,10,983.7,0.0
2016-03-22 13:00:00,48.0,43.0,9,20,8000,10,982.7,0.0
2016-03-22 14:00:00,46.0,49.0,11,10,6500,10,982.0,0.0
2016-03-22 15:00:00,48.0,45.0,9,30,7000,10,982.4,0.0
2016-03-22 16:00:00,44.0,67.0,7,300,7000,10,982.7,0.0
2016-03-22 17:00:00,43.0,67.0,7,330,8000,10,983.0,0.0
2016-03-22 18:00:00,41.0,70.0,7,350,8000,10,984.0,0.0
2016-03-22 19:00:00,39.0,75.0,8,10,8000,10,984.7,0.0
2016-03-22 20:00:00,38.0,78.0,9,30,25000,10,986.0,0.0
2016-03-22 21:00:00,37.0,78.0,8,40,1200,10,986.4,0.0
2016-03-22 22:00:00,37.0,78.0,9,50,1200,10,987.0,0.0
2016-03-22 23:00:00,37.0,78.0,8,60,1100,10,987.7,0.0
2016-03-23 00:00:00,38.0,47.0,5,60,7000,10,991.7,0.0
2016-03-23 01:00:00,38.0,47.0,3,190,8000,10,991.0,0.0
2016-03-23 02:00:00,37.0,49.0,5,180,7500,10,990.0,0.0
2016-03-23 03:00:00,37.0,49.0,3,180,6000,10,989.0,0.0
2016-03-23 04:00:00,37.0,49.0,3,140,7500,10,988.0,0.0
2016-03-23 05:00:00,38.0,47.0,5,140,7000,10,987.3,0.0
2016-03-23 06:00:00,34.0,74.0,10,40,1600,10,992.7,0.0
2016-03-23 07:00:00,35.0,69.0,9,70,1900,10,993.3,0.0
2016-03-23 08:00:00,35.0,69.0,9,80,1900,10,993.7,0.0
2016-03-23 09:00:00,39.0,59.0,11,60,2100,10,994.7,0.0
2016-03-23 10:00:00,39.0,54.0,13,40,2800,10,994.3,0.0
2016-03-23 11:00:00,40.0,50.0,11,50,14000,10,994.3,0.0
2016-03-23 12:00:00,40.0,52.0,13,40,13000,10,994.3,0.0
2016-03-23 13:00:00,42.0,42.0,11,40,11000,10,994.7,0.0
2016-03-23 14:00:00,43.0,36.0,10,80,10000,10,994.3,0.0
2016-03-23 15:00:00,41.0,37.0,15,70,5500,10,994.7,0.0
2016-03-23 16:00:00,39.0,38.0,16,90,6000,10,994.3,0.0
2016-03-23 17:00:00,36.0,45.0,13,100,5500,9,995.0,0.0
2016-03-23 18:00:00,34.0,56.0,13,70,3600,8,995.3,0.0
2016-03-23 19:00:00,29.0,84.0,9,80,800,1,996.0,0.01
2016-03-23 20:00:00,29.0,84.0,8,70,800,1,995.7,0.06
2016-03-23 21:00:00,29.0,84.0,5,70,800,1,995.3,0.04
2016-03-23 22:00:00,28.0,86.0,10,60,1200,1,995.3,0.04
2016-03-23 23:00:00,29.0,84.0,13,70,600,1,994.7,0.02
2016-03-24 00:00:00,37.0,78.0,9,30,1100,10,988.3,0.0
2016-03-24 01:00:00,36.0,78.0,8,40,1100,10,989.0,0.0
2016-03-24 02:00:00,35.0,81.0,11,30,1000,10,989.7,0.0
2016-03-24 03:00:00,35.0,78.0,13,40,900,10,990.3,0.0
2016-03-24 04:00:00,35.0,75.0,9,30,1300,10,990.7,0.0
2016-03-24 05:00:00,36.0,74.0,11,40,1400,10,991.3,0.0
2016-03-24 06:00:00,30.0,85.0,10,70,1300,5,986.0,0.06
2016-03-24 07:00:00,30.0,86.0,6,60,1800,2,985.7,0.06
2016-03-24 08:00:00,32.0,85.0,13,60,1600,2,985.4,0.02
2016-03-24 09:00:00,32.0,86.0,13,50,900,2,984.7,0.02
2016-03-24 10:00:00,32.0,85.0,13,60,1200,2,983.7,0.03
2016-03-24 11:00:00,32.0,86.0,11,60,1000,1,983.0,0.03
2016-03-24 12:00:00,31.0,88.0,11,40,600,1,982.0,0.07
2016-03-24 13:00:00,29.0,88.0,16,40,700,1,981.0,0.07
2016-03-24 14:00:00,28.0,84.0,13,30,800,1,981.0,0.06
2016-03-24 15:00:00,28.0,84.0,17,30,700,1,980.7,0.02
2016-03-24 16:00:00,28.0,84.0,14,30,700,1,980.4,0.0
2016-03-24 17:00:00,28.0,81.0,16,40,1000,1,980.0,0.0
2016-03-24 18:00:00,28.0,77.0,17,30,1100,1,981.7,0.01
2016-03-24 19:00:00,28.0,81.0,11,360,1500,1,983.4,0.03
2016-03-24 20:00:00,28.0,81.0,13,10,1800,1,983.7,0.02
2016-03-24 21:00:00,27.0,84.0,15,10,900,1,984.4,0.02
2016-03-24 22:00:00,28.0,81.0,14,10,1000,1,984.7,0.0
2016-03-24 23:00:00,28.0,74.0,11,10,2200,10,985.7,0.0
2016-03-25 00:00:00,28.0,86.0,11,60,1900,2,993.7,0.0
2016-03-25 01:00:00,29.0,81.0,10,60,1800,6,991.7,0.0
2016-03-25 02:00:00,29.0,81.0,9,60,1800,2,991.0,0.0
2016-03-25 03:00:00,30.0,78.0,10,60,2200,7,989.3,0.03
2016-03-25 04:00:00,30.0,80.0,9,60,2300,2,988.3,0.03
2016-03-25 05:00:00,30.0,86.0,14,60,1900,1,986.4,0.03
2016-03-25 06:00:00,21.0,87.0,0,0,2000,10,991.0,0.0
2016-03-25 07:00:00,22.0,91.0,0,0,2000,10,992.0,0.0
2016-03-25 08:00:00,28.0,77.0,0,0,2500,10,992.3,0.0
2016-03-25 09:00:00,31.0,66.0,6,330,2500,10,993.7,0.0
2016-03-25 10:00:00,33.0,63.0,0,0,2500,10,994.0,0.0
2016-03-25 11:00:00,35.0,61.0,0,0,2500,10,994.3,0.0
2016-03-25 12:00:00,37.0,56.0,0,0,2500,10,994.7,0.0
2016-03-25 13:00:00,40.0,57.0,0,0,2800,10,994.7,0.0
2016-03-25 14:00:00,41.0,54.0,7,230,3200,10,994.7,0.0
2016-03-25 15:00:00,42.0,50.0,6,270,2300,10,994.3,0.0
2016-03-25 16:00:00,42.0,50.0,7,250,25000,10,994.7,0.0
2016-03-25 17:00:00,42.0,50.0,5,230,25000,10,995.0,0.0
2016-03-25 18:00:00,40.0,52.0,3,220,18000,10,995.3,0.0
2016-03-25 19:00:00,35.0,66.0,0,0,25000,10,995.7,0.0
2016-03-25 20:00:00,33.0,71.0,3,210,25000,10,996.3,0.0
2016-03-25 21:00:00,30.0,81.0,3,200,25000,10,996.7,0.0
2016-03-25 22:00:00,30.0,78.0,0,0,25000,10,997.3,0.0
2016-03-25 23:00:00,28.0,81.0,0,0,25000,10,998.0,0.0
2016-03-26 00:00:00,28.0,71.0,11,20,2000,10,986.0,0.0
2016-03-26 01:00:00,28.0,71.0,11,20,2000,10,987.0,0.0
2016-03-26 02:00:00,28.0,74.0,10,20,1700,10,987.7,0.0
2016-03-26 03:00:00,28.0,74.0,10,340,1700,10,988.0,0.0
2016-03-26 04:00:00,28.0,71.0,9,350,1900,10,989.0,0.0
2016-03-26 05:00:00,27.0,74.0,5,340,2000,10,990.0,0.0
2016-03-26 06:00:00,25.0,87.0,3,180,12000,10,998.7,0.0
2016-03-26 07:00:00,27.0,88.0,0,0,12000,10,999.6,0.0
2016-03-26 08:00:00,38.0,69.0,6,180,20000,10,1000.0,0.0
2016-03-26 09:00:00,42.0,62.0,8,220,11000,10,1000.3,0.0
2016-03-26 10:00:00,45.0,53.0,5,220,11000,10,1000.3,0.0
2016-03-26 11:00:00,47.0,51.0,6,220,10000,10,999.6,0.0
2016-03-26 12:00:00,47.0,49.0,7,210,5000,10,999.3,0.0
2016-03-26 13:00:00,49.0,45.0,7,210,5000,10,998.3,0.0
2016-03-26 14:00:00,51.0,38.0,6,210,5000,10,997.7,0.0
2016-03-26 15:00:00,52.0,37.0,5,130,22000,10,997.3,0.0
2016-03-26 16:00:00,52.0,36.0,7,140,22000,10,997.3,0.0
2016-03-26 17:00:00,50.0,36.0,6,140,10000,10,997.7,0.0
2016-03-26 18:00:00,48.0,38.0,0,0,10000,10,998.0,0.0
2016-03-26 19:00:00,45.0,47.0,0,0,10000,10,998.0,0.0
2016-03-26 20:00:00,39.0,79.0,6,290,12000,10,997.7,0.0
2016-03-26 21:00:00,38.0,82.0,3,270,10000,10,997.3,0.0
2016-03-26 22:00:00,39.0,79.0,3,250,9000,10,998.0,0.0
2016-03-26 23:00:00,38.0,82.0,0,0,11000,10,997.3,0.0
2016-03-27 00:00:00,27.0,84.0,3,160,11000,10,998.0,0.0
2016-03-27 01:00:00,28.0,81.0,0,0,11000,10,998.0,0.0
2016-03-27 02:00:00,27.0,84.0,3,190,11000,10,998.0,0.0
2016-03-27 03:00:00,25.0,87.0,0,0,11000,10,998.0,0.0
2016-03-27 04:00:00,25.0,87.0,3,250,11000,10,998.0,0.0
2016-03-27 05:00:00,24.0,87.0,0,0,12000,10,998.3,0.0
2016-03-27 06:00:00,39.0,72.0,3,160,9000,10,994.3,0.0
2016-03-27 07:00:00,40.0,73.0,3,170,8000,10,993.7,0.0
2016-03-27 08:00:00,42.0,67.0,5,150,9000,10,992.7,0.0
2016-03-27 09:00:00,43.0,64.0,0,0,8500,10,993.0,0.0
2016-03-27 10:00:00,45.0,62.0,3,0,3200,10,992.3,0.0
2016-03-27 11:00:00,48.0,56.0,3,0,7500,10,991.3,0.0
2016-03-27 12:00:00,47.0,60.0,6,20,8000,10,990.3,0.0
2016-03-27 13:00:00,46.0,62.0,0,0,8000,10,989.7,0.0
2016-03-27 14:00:00,46.0,70.0,0,0,6000,8,988.7,0.0
2016-03-27 15:00:00,42.0,85.0,0,0,4500,5,989.3,0.05
2016-03-27 16:00:00,41.0,88.0,7,10,4000,4,989.0,0.07
2016-03-27 17:00:00,41.0,86.0,0,0,500,2,988.3,0.07
2016-03-27 18:00:00,40.0,92.0,0,0,200,1,988.0,0.02
2016-03-27 19:00:00,41.0,92.0,0,0,200,1,987.3,0.07
2016-03-27 20:00:00,41.0,92.0,6,20,200,2,985.4,0.02
2016-03-27 21:00:00,43.0,93.0,0,0,100,2,985.0,0.0
2016-03-27 22:00:00,39.0,95.0,0,0,200,1,984.7,0.0
2016-03-27 23:00:00,40.0,96.0,0,0,200,2,985.4,0.02
2016-03-28 00:00:00,39.0,79.0,0,0,200,10,996.7,0.0
2016-03-28 01:00:00,37.0,81.0,0,0,200,10,996.7,0.0
2016-03-28 02:00:00,40.0,69.0,5,160,11000,10,996.7,0.0
2016-03-28 03:00:00,40.0,69.0,0,0,11000,10,996.0,0.0
2016-03-28 04:00:00,39.0,72.0,0,0,12000,10,995.3,0.0
2016-03-28 05:00:00,40.0,69.0,3,0,9000,10,994.7,0.0
2016-03-28 06:00:00,38.0,89.0,10,340,700,7,988.0,0.0
2016-03-28 07:00:00,38.0,89.0,11,340,1000,7,989.0,0.0
2016-03-28 08:00:00,38.0,89.0,13,330,800,8,990.0,0.0
2016-03-28 09:00:00,38.0,85.0,13,340,800,10,991.0,0.0
2016-03-28 10:00:00,38.0,85.0,13,360,1000,10,992.0,0.0
2016-03-28 11:00:00,38.0,82.0,13,350,1200,10,993.0,0.0
2016-03-28 12:00:00,40.0,69.0,14,340,2200,10,993.7,0.0
2016-03-28 13:00:00,41.0,70.0,15,320,2100,10,994.3,0.0
2016-03-28 14:00:00,41.0,64.0,15,340,2100,10,995.0,0.0
2016-03-28 15:00:00,42.0,59.0,11,310,2700,10,995.7,0.0
2016-03-28 16:00:00,43.0,55.0,9,340,2700,10,996.0,0.0
2016-03-28 17:00:00,42.0,57.0,11,340,2700,10,996.7,0.0
2016-03-28 18:00:00,40.0,59.0,7,340,2700,10,997.0,0.0
2016-03-28 19:00:00,38.0,61.0,9,330,2700,10,998.0,0.0
2016-03-28 20:00:00,37.0,61.0,7,360,2700,10,998.7,0.0
2016-03-28 21:00:00,36.0,61.0,8,340,2700,10,999.0,0.0
2016-03-28 22:00:00,36.0,58.0,6,340,2700,10,999.3,0.0
2016-03-28 23:00:00,35.0,61.0,8,350,2700,10,1000.0,0.0
2016-03-29 00:00:00,40.0,92.0,7,340,300,6,985.4,0.05
2016-03-29 01:00:00,39.0,92.0,8,320,400,7,984.7,0.04
2016-03-29 02:00:00,38.0,92.0,9,330,300,9,985.0,0.03
2016-03-29 03:00:00,37.0,92.0,15,340,400,10,985.4,0.02
2016-03-29 04:00:00,37.0,88.0,11,350,500,6,986.0,0.01
2016-03-29 05:00:00,37.0,88.0,13,340,600,7,987.0,0.0
2016-03-29 06:00:00,25.0,87.0,3,110,600,10,1003.3,0.0
2016-03-29 07:00:00,31.0,85.0,0,0,600,10,1004.0,0.0
2016-03-29 08:00:00,36.0,66.0,3,60,600,10,1004.3,0.0
2016-03-29 09:00:00,38.0,61.0,3,30,25000,10,1004.0,0.0
2016-03-29 10:00:00,41.0,50.0,3,20,25000,10,1004.0,0.0
2016-03-29 11:00:00,44.0,43.0,5,40,25000,10,1003.3,0.0
2016-03-29 12:00:00,46.0,38.0,8,20,25000,10,1002.6,0.0
2016-03-29 13:00:00,48.0,32.0,7,40,25000,10,1002.0,0.0
2016-03-29 14:00:00,51.0,31.0,6,40,7000,10,1001.0,0.0
2016-03-29 15:00:00,53.0,32.0,5,280,7000,10,1000.3,0.0
2016-03-29 16:00:00,50.0,37.0,6,30,7000,10,1000.0,0.0
2016-03-29 17:00:00,48.0,38.0,0,0,9000,10,999.0,0.0
2016-03-29 18:00:00,42.0,50.0,3,20,17000,10,998.7,0.0
2016-03-29 19:00:00,41.0,50.0,3,110,25000,10,998.0,0.0
2016-03-29 20:00:00,39.0,54.0,0,0,18000,10,998.0,0.0
2016-03-29 21:00:00,36.0,72.0,0,0,18000,10,998.3,0.0
2016-03-29 22:00:00,44.0,53.0,5,0,18000,10,997.3,0.0
2016-03-29 23:00:00,44.0,50.0,3,210,18000,10,997.0,0.0
2016-03-30 00:00:00,33.0,69.0,5,340,18000,10,1000.3,0.0
2016-03-30 01:00:00,29.0,78.0,0,0,18000,10,1000.6,0.0
2016-03-30 02:00:00,27.0,84.0,0,0,18000,10,1001.0,0.0
2016-03-30 03:00:00,27.0,84.0,0,0,18000,10,1001.6,0.0
2016-03-30 04:00:00,26.0,88.0,0,0,18000,10,1002.0,0.0
2016-03-30 05:00:00,25.0,87.0,0,0,18000,10,1002.6,0.0
2016-03-30 06:00:00,44.0,55.0,3,160,12000,10,993.0,0.0
2016-03-30 07:00:00,45.0,55.0,5,160,13000,10,992.0,0.0
2016-03-30 08:00:00,46.0,53.0,5,160,11000,10,991.7,0.0
2016-03-30 09:00:00,49.0,45.0,10,180,11000,10,989.7,0.0
2016-03-30 10:00:00,52.0,37.0,11,180,12000,10,988.7,0.0
2016-03-30 11:00:00,55.0,36.0,10,160,14000,10,986.7,0.0
2016-03-30 12:00:00,55.0,35.0,7,160,10000,10,985.7,0.0
2016-03-30 13:00:00,55.0,36.0,10,190,10000,10,982.7,0.0
2016-03-30 14:00:00,56.0,35.0,8,170,6500,10,981.0,0.0
2016-03-30 15:00:00,57.0,35.0,5,170,5000,10,981.0,0.0
2016-03-30 16:00:00,54.0,54.0,11,230,4400,5,981.4,0.02
2016-03-30 17:00:00,50.0,76.0,3,200,2200,5,980.4,0.02
2016-03-30 18:00:00,50.0,76.0,0,0,2200,10,980.4,0.0
2016-03-30 19:00:00,49.0,79.0,0,0,3400,10,981.0,0.0
2016-03-30 20:00:00,47.0,86.0,5,20,3000,10,980.4,0.0
2016-03-30 21:00:00,45.0,93.0,6,360,500,3,979.7,0.0
2016-03-30 22:00:00,43.0,88.0,5,70,300,2,979.0,0.01
2016-03-30 23:00:00,44.0,92.0,0,0,3800,3,977.4,0.13
2016-03-31 00:00:00,44.0,50.0,3,210,3800,10,996.7,0.0
2016-03-31 01:00:00,43.0,52.0,3,160,3800,10,996.0,0.0
2016-03-31 02:00:00,42.0,54.0,0,0,3800,10,996.0,0.0
2016-03-31 03:00:00,41.0,59.0,0,0,12000,10,995.7,0.0
2016-03-31 04:00:00,42.0,57.0,3,140,12000,10,995.0,0.0
2016-03-31 05:00:00,43.0,55.0,5,160,11000,10,993.7,0.0
2016-03-31 06:00:00,40.0,92.0,0,0,300,1,971.4,0.0
2016-03-31 07:00:00,40.0,96.0,3,260,200,1,971.4,0.0
2016-03-31 08:00:00,41.0,95.0,0,0,200,1,970.7,0.0
2016-03-31 09:00:00,40.0,96.0,5,300,200,1,970.1,0.0
2016-03-31 10:00:00,40.0,92.0,6,300,300,1,969.7,0.0
2016-03-31 11:00:00,40.0,92.0,6,320,200,1,969.4,0.0
2016-03-31 12:00:00,40.0,92.0,3,320,200,1,968.4,0.0
2016-03-31 13:00:00,40.0,92.0,7,330,200,1,969.4,0.03
2016-03-31 14:00:00,41.0,95.0,7,340,300,1,968.1,0.06
2016-03-31 15:00:00,39.0,93.0,3,40,400,3,968.7,0.06
2016-03-31 16:00:00,40.0,92.0,8,360,200,3,968.7,0.0
2016-03-31 17:00:00,40.0,92.0,3,340,600,3,968.7,0.0
2016-03-31 18:00:00,39.0,92.0,13,290,500,1,971.1,0.0
2016-03-31 19:00:00,38.0,89.0,17,300,300,2,972.4,0.0
2016-03-31 20:00:00,36.0,92.0,16,310,800,2,973.7,0.0
2016-03-31 21:00:00,35.0,92.0,10,310,1000,8,975.0,0.0
2016-03-31 22:00:00,35.0,92.0,9,320,600,10,975.4,0.0
2016-03-31 23:00:00,36.0,85.0,14,320,900,10,976.0,0.0
2016-10-01 00:00:00,62.0,72.0,6,60,2800,10,1003.3,0.0
2016-10-01 01:00:00,63.0,72.0,6,70,2500,10,1002.6,0.0
2016-10-01 02:00:00,62.0,74.0,7,80,2300,10,1002.6,0.0
2016-10-01 03:00:00,62.0,77.0,10,90,2100,10,1002.6,0.0
2016-10-01 04:00:00,62.0,77.0,6,70,1800,10,1002.6,0.0
2016-10-01 05:00:00,61.0,80.0,7,70,2000,10,1002.6,0.0
2016-10-01 06:00:00,61.0,82.0,7,60,3200,10,997.0,0.0
2016-10-01 07:00:00,61.0,77.0,8,70,2200,10,997.0,0.0
2016-10-01 08:00:00,60.0,80.0,7,70,1900,10,996.7,0.01
2016-10-01 09:00:00,60.0,86.0,7,50,1200,10,996.3,0.0
2016-10-01 10:00:00,61.0,83.0,6,70,1800,10,996.3,0.0
2016-10-01 11:00:00,62.0,80.0,8,60,1600,10,996.0,0.0
2016-10-01 12:00:00,63.0,80.0,7,60,1600,10,995.3,0.0
2016-10-01 13:00:00,64.0,74.0,3,60,1600,10,995.0,0.0
2016-10-01 14:00:00,64.0,74.0,3,40,1900,10,994.0,0.0
2016-10-01 15:00:00,64.0,74.0,7,40,2000,10,994.0,0.0
2016-10-01 16:00:00,64.0,77.0,5,50,2100,10,994.0,0.0
2016-10-01 17:00:00,63.0,80.0,6,90,1800,10,993.7,0.0
2016-10-01 18:00:00,62.0,86.0,5,60,1600,10,993.7,0.0
2016-10-01 19:00:00,62.0,86.0,6,80,2200,10,993.7,0.0
2016-10-01 20:00:00,61.0,89.0,5,60,1900,10,993.3,0.01
2016-10-01 21:00:00,60.0,92.0,7,40,800,10,993.0,0.04
2016-10-01 22:00:00,60.0,92.0,6,50,700,10,993.0,0.01
2016-10-01 23:00:00,60.0,89.0,6,60,800,10,993.0,0.0
2016-10-02 00:00:00,61.0,80.0,5,40,9000,10,998.0,0.0
2016-10-02 01:00:00,61.0,80.0,8,50,9000,10,998.0,0.0
2016-10-02 02:00:00,60.0,86.0,5,50,3700,10,997.3,0.01
2016-10-02 03:00:00,60.0,86.0,5,60,3400,10,997.3,0.0
2016-10-02 04:00:00,60.0,86.0,7,30,2500,10,997.0,0.0
2016-10-02 05:00:00,61.0,83.0,7,40,2800,10,996.7,0.0
2016-10-02 06:00:00,58.0,96.0,3,30,600,9,992.7,0.0
2016-10-02 07:00:00,59.0,89.0,0,0,600,10,993.0,0.0
2016-10-02 08:00:00,60.0,86.0,0,0,800,10,993.3,0.0
2016-10-02 09:00:00,60.0,89.0,0,0,800,10,993.3,0.0
2016-10-02 10:00:00,62.0,89.0,0,0,800,10,993.3,0.0
2016-10-02 11:00:00,63.0,83.0,8,40,800,10,993.7,0.0
2016-10-02 12:00:00,63.0,83.0,6,340,1200,10,993.3,0.0
2016-10-02 13:00:00,63.0,80.0,3,10,1400,10,993.3,0.0
2016-10-02 14:00:00,63.0,83.0,9,330,1200,10,993.3,0.0
2016-10-02 15:00:00,62.0,83.0,6,330,1000,10,993.7,0.0
2016-10-02 16:00:00,62.0,83.0,7,330,1200,10,994.0,0.0
2016-10-02 17:00:00,62.0,80.0,7,340,2200,10,994.0,0.0
2016-10-02 18:00:00,62.0,80.0,5,330,2200,10,994.7,0.0
2016-10-02 19:00:00,61.0,86.0,3,310,3400,10,995.0,0.0
2016-10-02 20:00:00,61.0,86.0,5,280,3400,10,995.0,0.0
2016-10-02 21:00:00,60.0,92.0,8,360,1200,4,994.7,0.04
2016-10-02 22:00:00,60.0,89.0,8,20,1000,6,994.7,0.01
2016-10-02 23:00:00,60.0,89.0,0,0,800,5,995.0,0.01
2016-10-03 00:00:00,59.0,93.0,3,60,600,7,992.7,0.03
2016-10-03 01:00:00,59.0,93.0,5,60,700,10,993.0,0.07
2016-10-03 02:00:00,59.0,93.0,6,40,400,2,992.7,0.01
2016-10-03 03:00:00,59.0,93.0,3,30,600,5,992.3,0.0
2016-10-03 04:00:00,59.0,87.0,3,350,700,10,992.3,0.0
2016-10-03 05:00:00,57.0,93.0,5,50,600,3,992.7,0.0
2016-10-03 06:00:00,57.0,89.0,3,100,1000,10,996.3,0.0
2016-10-03 07:00:00,57.0,89.0,3,70,1200,10,996.7,0.0
2016-10-03 08:00:00,58.0,86.0,5,80,1400,10,997.0,0.0
2016-10-03 09:00:00,59.0,80.0,5,40,1400,10,997.0,0.0
2016-10-03 10:00:00,60.0,77.0,7,70,1900,10,997.0,0.0
2016-10-03 11:00:00,61.0,75.0,5,70,1900,10,997.0,0.0
2016-10-03 12:00:00,61.0,75.0,7,90,2200,10,996.7,0.0
2016-10-03 13:00:00,62.0,72.0,3,60,2600,10,996.3,0.0
2016-10-03 14:00:00,63.0,72.0,0,0,3000,10,996.0,0.0
2016-10-03 15:00:00,63.0,72.0,3,130,3100,10,996.0,0.0
2016-10-03 16:00:00,64.0,72.0,3,110,3500,10,995.7,0.0
2016-10-03 17:00:00,63.0,77.0,0,0,3600,10,996.0,0.0
2016-10-03 18:00:00,61.0,86.0,0,0,3600,10,996.0,0.0
2016-10-03 19:00:00,60.0,89.0,0,0,3900,10,996.3,0.0
2016-10-03 20:00:00,61.0,80.0,5,100,4100,10,996.3,0.0
2016-10-03 21:00:00,61.0,80.0,0,0,4400,10,996.3,0.0
2016-10-03 22:00:00,61.0,80.0,5,0,4500,10,996.7,0.0
2016-10-03 23:00:00,60.0,83.0,7,130,4600,10,996.7,0.0
2016-10-04 00:00:00,59.0,93.0,3,20,600,5,995.0,0.05
2016-10-04 01:00:00,59.0,87.0,7,60,800,10,995.3,0.05
2016-10-04 02:00:00,59.0,87.0,5,40,1000,10,995.3,0.05
2016-10-04 03:00:00,58.0,86.0,7,50,1100,10,995.7,0.0
2016-10-04 04:00:00,58.0,86.0,7,60,1500,10,996.0,0.0
2016-10-04 05:00:00,58.0,86.0,5,90,1100,10,996.3,0.0
2016-10-04 06:00:00,58.0,90.0,0,0,2000,10,998.0,0.0
2016-10-04 07:00:00,60.0,86.0,0,0,2500,10,998.0,0.0
2016-10-04 08:00:00,63.0,75.0,7,0,2500,10,998.0,0.0
2016-10-04 09:00:00,65.0,70.0,8,130,6000,10,998.0,0.0
2016-10-04 10:00:00,68.0,63.0,9,120,6500,10,998.0,0.0
2016-10-04 11:00:00,68.0,65.0,7,120,6500,10,998.0,0.0
2016-10-04 12:00:00,68.0,65.0,6,120,6500,10,997.7,0.0
2016-10-04 13:00:00,68.0,67.0,7,140,7000,10,997.0,0.0
2016-10-04 14:00:00,68.0,65.0,6,140,3000,10,996.7,0.0
2016-10-04 15:00:00,68.0,67.0,5,130,3000,10,996.7,0.0
2016-10-04 16:00:00,68.0,67.0,5,130,3000,10,996.0,0.0
2016-10-04 17:00:00,67.0,72.0,0,0,7000,10,995.7,0.0
2016-10-04 18:00:00,65.0,75.0,5,140,7500,10,995.7,0.0
2016-10-04 19:00:00,64.0,77.0,5,120,7000,10,995.3,0.0
2016-10-04 20:00:00,64.0,77.0,6,130,25000,10,995.7,0.0
2016-10-04 21:00:00,63.0,77.0,8,130,25000,10,995.7,0.0
2016-10-04 22:00:00,63.0,80.0,7,130,25000,10,995.3,0.0
2016-10-04 23:00:00,62.0,80.0,7,130,25000,10,995.0,0.0
2016-10-05 00:00:00,60.0,83.0,6,130,4900,10,996.7,0.0
2016-10-05 01:00:00,60.0,80.0,6,150,1500,10,997.0,0.0
2016-10-05 02:00:00,60.0,80.0,7,140,1500,10,997.0,0.0
2016-10-05 03:00:00,60.0,80.0,3,140,1600,10,997.7,0.0
2016-10-05 04:00:00,58.0,86.0,5,130,1200,10,997.7,0.0
2016-10-05 05:00:00,59.0,87.0,3,130,1800,10,997.7,0.0
2016-10-05 06:00:00,62.0,80.0,7,130,6000,10,993.3,0.0
2016-10-05 07:00:00,63.0,80.0,8,140,6000,10,993.0,0.0
2016-10-05 08:00:00,65.0,78.0,10,150,6000,10,992.7,0.0
2016-10-05 09:00:00,69.0,70.0,10,140,7000,10,992.0,0.0
2016-10-05 10:00:00,73.0,63.0,10,140,8000,10,991.3,0.0
2016-10-05 11:00:00,75.0,59.0,9,140,8000,10,990.3,0.0
2016-10-05 12:00:00,78.0,53.0,13,150,8000,10,989.7,0.0
2016-10-05 13:00:00,78.0,55.0,6,180,8000,10,989.0,0.0
2016-10-05 14:00:00,77.0,57.0,9,180,6000,10,988.7,0.0
2016-10-05 15:00:00,69.0,83.0,10,230,2400,4,989.3,0.16
2016-10-05 16:00:00,69.0,83.0,5,230,2400,10,990.0,0.0
2016-10-05 17:00:00,68.0,83.0,5,230,4700,10,990.0,0.0
2016-10-05 18:00:00,66.0,89.0,3,200,5500,9,990.7,0.0
2016-10-05 19:00:00,66.0,87.0,3,200,5500,9,992.0,0.0
2016-10-05 20:00:00,65.0,90.0,3,210,5500,10,993.0,0.0
2016-10-05 21:00:00,64.0,89.0,3,230,5500,9,993.7,0.0
2016-10-05 22:00:00,61.0,96.0,0,0,5500,1,994.3,0.0
2016-10-05 23:00:00,59.0,93.0,0,0,400,1,995.3,0.0
